Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Word,Number of Records
negative,,, disgust, fear,, sadness,,, negative,,subvert,1
negative,,, disgust, fear,, sadness,,, negative,,suffering,1
negative,,, disgust, fear,, sadness,,, negative,,suffocating,1
negative,,, disgust, fear,, sadness,,, negative,,sunk,1
negative,,, disgust, fear,, sadness,,, negative,,tramp,1
negative,,, disgust, fear,, sadness,,, negative,,travesty,1
negative,,, disgust, fear,, sadness,,, negative,,ugliness,1
negative,,, disgust, fear,, sadness,,, negative,,unhealthy,1
negative,,, disgust, fear,, sadness,,, negative,,varicella,1
negative,,, disgust, fear,, sadness,,, negative,,wasting,1
negative,,, disgust, fear,, sadness,,, negative,,woe,1
sadness,,, disgust, fear,, sadness,,, negative,,abortion,1
sadness,,, disgust, fear,, sadness,,, negative,,affliction,1
sadness,,, disgust, fear,, sadness,,, negative,,anthrax,1
sadness,,, disgust, fear,, sadness,,, negative,,arsenic,1
sadness,,, disgust, fear,, sadness,,, negative,,atrophy,1
sadness,,, disgust, fear,, sadness,,, negative,,autopsy,1
sadness,,, disgust, fear,, sadness,,, negative,,bacteria,1
sadness,,, disgust, fear,, sadness,,, negative,,bleeding,1
sadness,,, disgust, fear,, sadness,,, negative,,blight,1
sadness,,, disgust, fear,, sadness,,, negative,,carcass,1
sadness,,, disgust, fear,, sadness,,, negative,,cholera,1
sadness,,, disgust, fear,, sadness,,, negative,,collapse,1
sadness,,, disgust, fear,, sadness,,, negative,,contaminated,1
sadness,,, disgust, fear,, sadness,,, negative,,coward,1
sadness,,, disgust, fear,, sadness,,, negative,,cringe,1
sadness,,, disgust, fear,, sadness,,, negative,,cupping,1
sadness,,, disgust, fear,, sadness,,, negative,,decomposition,1
sadness,,, disgust, fear,, sadness,,, negative,,default,1
sadness,,, disgust, fear,, sadness,,, negative,,deformity,1
sadness,,, disgust, fear,, sadness,,, negative,,degrading,1
sadness,,, disgust, fear,, sadness,,, negative,,discontinuity,1
sadness,,, disgust, fear,, sadness,,, negative,,diseased,1
sadness,,, disgust, fear,, sadness,,, negative,,dismal,1
sadness,,, disgust, fear,, sadness,,, negative,,dismemberment,1
sadness,,, disgust, fear,, sadness,,, negative,,endemic,1
sadness,,, disgust, fear,, sadness,,, negative,,exclusion,1
sadness,,, disgust, fear,, sadness,,, negative,,failure,1
sadness,,, disgust, fear,, sadness,,, negative,,ghetto,1
sadness,,, disgust, fear,, sadness,,, negative,,hemorrhage,1
sadness,,, disgust, fear,, sadness,,, negative,,hideous,1
sadness,,, disgust, fear,, sadness,,, negative,,horrifying,1
sadness,,, disgust, fear,, sadness,,, negative,,hydrocephalus,1
sadness,,, disgust, fear,, sadness,,, negative,,ineptitude,1
sadness,,, disgust, fear,, sadness,,, negative,,infectious,1
sadness,,, disgust, fear,, sadness,,, negative,,lament,1
sadness,,, disgust, fear,, sadness,,, negative,,leprosy,1
sadness,,, disgust, fear,, sadness,,, negative,,lethal,1
sadness,,, disgust, fear,, sadness,,, negative,,malaria,1
sadness,,, disgust, fear,, sadness,,, negative,,measles,1
sadness,,, disgust, fear,, sadness,,, negative,,morgue,1
sadness,,, disgust, fear,, sadness,,, negative,,outcast,1
sadness,,, disgust, fear,, sadness,,, negative,,palsy,1
sadness,,, disgust, fear,, sadness,,, negative,,plague,1
sadness,,, disgust, fear,, sadness,,, negative,,retard,1
sadness,,, disgust, fear,, sadness,,, negative,,rot,1
sadness,,, disgust, fear,, sadness,,, negative,,sacrifices,1
sadness,,, disgust, fear,, sadness,,, negative,,servile,1
sadness,,, disgust, fear,, sadness,,, negative,,shame,1
sadness,,, disgust, fear,, sadness,,, negative,,sickness,1
sadness,,, disgust, fear,, sadness,,, negative,,soulless,1
sadness,,, disgust, fear,, sadness,,, negative,,subvert,1
sadness,,, disgust, fear,, sadness,,, negative,,suffering,1
sadness,,, disgust, fear,, sadness,,, negative,,suffocating,1
sadness,,, disgust, fear,, sadness,,, negative,,sunk,1
sadness,,, disgust, fear,, sadness,,, negative,,tramp,1
sadness,,, disgust, fear,, sadness,,, negative,,travesty,1
sadness,,, disgust, fear,, sadness,,, negative,,ugliness,1
sadness,,, disgust, fear,, sadness,,, negative,,unhealthy,1
sadness,,, disgust, fear,, sadness,,, negative,,varicella,1
sadness,,, disgust, fear,, sadness,,, negative,,wasting,1
sadness,,, disgust, fear,, sadness,,, negative,,woe,1
disgust,,, disgust, fear,, sadness, surprise,, negative,,cadaver,1
disgust,,, disgust, fear,, sadness, surprise,, negative,,dire,1
disgust,,, disgust, fear,, sadness, surprise,, negative,,dreadfully,1
disgust,,, disgust, fear,, sadness, surprise,, negative,,mishap,1
disgust,,, disgust, fear,, sadness, surprise,, negative,,nefarious,1
fear,,, disgust, fear,, sadness, surprise,, negative,,cadaver,1
fear,,, disgust, fear,, sadness, surprise,, negative,,dire,1
fear,,, disgust, fear,, sadness, surprise,, negative,,dreadfully,1
fear,,, disgust, fear,, sadness, surprise,, negative,,mishap,1
fear,,, disgust, fear,, sadness, surprise,, negative,,nefarious,1
negative,,, disgust, fear,, sadness, surprise,, negative,,cadaver,1
negative,,, disgust, fear,, sadness, surprise,, negative,,dire,1
negative,,, disgust, fear,, sadness, surprise,, negative,,dreadfully,1
negative,,, disgust, fear,, sadness, surprise,, negative,,mishap,1
negative,,, disgust, fear,, sadness, surprise,, negative,,nefarious,1
sadness,,, disgust, fear,, sadness, surprise,, negative,,cadaver,1
sadness,,, disgust, fear,, sadness, surprise,, negative,,dire,1
sadness,,, disgust, fear,, sadness, surprise,, negative,,dreadfully,1
sadness,,, disgust, fear,, sadness, surprise,, negative,,mishap,1
sadness,,, disgust, fear,, sadness, surprise,, negative,,nefarious,1
surprise,,, disgust, fear,, sadness, surprise,, negative,,cadaver,1
surprise,,, disgust, fear,, sadness, surprise,, negative,,dire,1
surprise,,, disgust, fear,, sadness, surprise,, negative,,dreadfully,1
surprise,,, disgust, fear,, sadness, surprise,, negative,,mishap,1
surprise,,, disgust, fear,, sadness, surprise,, negative,,nefarious,1
disgust,,, disgust, fear,,,, trust, negative, positive,remains,1
fear,,, disgust, fear,,,, trust, negative, positive,remains,1
negative,,, disgust, fear,,,, trust, negative, positive,remains,1
positive,,, disgust, fear,,,, trust, negative, positive,remains,1
trust,,, disgust, fear,,,, trust, negative, positive,remains,1
anticip,, anticip,,,,,,,,,accelerate,1
anticip,, anticip,,,,,,,,,airport,1
anticip,, anticip,,,,,,,,,announcement,1
anticip,, anticip,,,,,,,,,anticipation,1
anticip,, anticip,,,,,,,,,anticipatory,1
anticip,, anticip,,,,,,,,,appeal,1
anticip,, anticip,,,,,,,,,applicant,1
anticip,, anticip,,,,,,,,,approaching,1
anticip,, anticip,,,,,,,,,arbitration,1
anticip,, anticip,,,,,,,,,arrival,1
anticip,, anticip,,,,,,,,,arrive,1
anticip,, anticip,,,,,,,,,attempt,1
anticip,, anticip,,,,,,,,,attendance,1
anticip,, anticip,,,,,,,,,auction,1
anticip,, anticip,,,,,,,,,audience,1
anticip,, anticip,,,,,,,,,await,1
anticip,, anticip,,,,,,,,,begun,1
anticip,, anticip,,,,,,,,,biennial,1
anticip,, anticip,,,,,,,,,board,1
anticip,, anticip,,,,,,,,,bugle,1
anticip,, anticip,,,,,,,,,bye,1
anticip,, anticip,,,,,,,,,calculation,1
anticip,, anticip,,,,,,,,,clock,1
anticip,, anticip,,,,,,,,,clue,1
anticip,, anticip,,,,,,,,,coming,1
anticip,, anticip,,,,,,,,,conjecture,1
anticip,, anticip,,,,,,,,,consequent,1
anticip,, anticip,,,,,,,,,contingent,1
anticip,, anticip,,,,,,,,,continuation,1
anticip,, anticip,,,,,,,,,convergence,1
anticip,, anticip,,,,,,,,,countdown,1
anticip,, anticip,,,,,,,,,craps,1
anticip,, anticip,,,,,,,,,crave,1
anticip,, anticip,,,,,,,,,craving,1
anticip,, anticip,,,,,,,,,creeping,1
anticip,, anticip,,,,,,,,,cue,1
anticip,, anticip,,,,,,,,,daily,1
anticip,, anticip,,,,,,,,,debenture,1
anticip,, anticip,,,,,,,,,destined,1
anticip,, anticip,,,,,,,,,divination,1
anticip,, anticip,,,,,,,,,draft,1
anticip,, anticip,,,,,,,,,edition,1
anticip,, anticip,,,,,,,,,engulf,1
anticip,, anticip,,,,,,,,,eventual,1
anticip,, anticip,,,,,,,,,expectancy,1
anticip,, anticip,,,,,,,,,expectant,1
anticip,, anticip,,,,,,,,,expected,1
anticip,, anticip,,,,,,,,,expecting,1
anticip,, anticip,,,,,,,,,explore,1
anticip,, anticip,,,,,,,,,farm,1
anticip,, anticip,,,,,,,,,fermentation,1
anticip,, anticip,,,,,,,,,forming,1
anticip,, anticip,,,,,,,,,germination,1
anticip,, anticip,,,,,,,,,gradual,1
anticip,, anticip,,,,,,,,,gravitate,1
anticip,, anticip,,,,,,,,,habitual,1
anticip,, anticip,,,,,,,,,hankering,1
anticip,, anticip,,,,,,,,,happen,1
anticip,, anticip,,,,,,,,,haste,1
anticip,, anticip,,,,,,,,,headlight,1
anticip,, anticip,,,,,,,,,horoscope,1
anticip,, anticip,,,,,,,,,hurry,1
anticip,, anticip,,,,,,,,,immortality,1
anticip,, anticip,,,,,,,,,inaugural,1
anticip,, anticip,,,,,,,,,install,1
anticip,, anticip,,,,,,,,,interim,1
anticip,, anticip,,,,,,,,,intermission,1
anticip,, anticip,,,,,,,,,intuitively,1
anticip,, anticip,,,,,,,,,investigation,1
anticip,, anticip,,,,,,,,,invoke,1
anticip,, anticip,,,,,,,,,letter,1
anticip,, anticip,,,,,,,,,linger,1
anticip,, anticip,,,,,,,,,localize,1
anticip,, anticip,,,,,,,,,long,1
anticip,, anticip,,,,,,,,,lottery,1
anticip,, anticip,,,,,,,,,lull,1
anticip,, anticip,,,,,,,,,mail,1
anticip,, anticip,,,,,,,,,matchmaker,1
anticip,, anticip,,,,,,,,,mill,1
anticip,, anticip,,,,,,,,,mobile,1
anticip,, anticip,,,,,,,,,morn,1
anticip,, anticip,,,,,,,,,morrow,1
anticip,, anticip,,,,,,,,,motion,1
anticip,, anticip,,,,,,,,,mountain,1
anticip,, anticip,,,,,,,,,nascent,1
anticip,, anticip,,,,,,,,,neighborhood,1
anticip,, anticip,,,,,,,,,network,1
anticip,, anticip,,,,,,,,,notification,1
anticip,, anticip,,,,,,,,,ongoing,1
anticip,, anticip,,,,,,,,,onset,1
anticip,, anticip,,,,,,,,,overture,1
anticip,, anticip,,,,,,,,,parole,1
anticip,, anticip,,,,,,,,,passenger,1
anticip,, anticip,,,,,,,,,perpetuate,1
anticip,, anticip,,,,,,,,,plan,1
anticip,, anticip,,,,,,,,,plump,1
anticip,, anticip,,,,,,,,,possibility,1
anticip,, anticip,,,,,,,,,precursor,1
anticip,, anticip,,,,,,,,,predict,1
anticip,, anticip,,,,,,,,,prediction,1
anticip,, anticip,,,,,,,,,predispose,1
anticip,, anticip,,,,,,,,,preliminary,1
anticip,, anticip,,,,,,,,,preparation,1
anticip,, anticip,,,,,,,,,preparatory,1
anticip,, anticip,,,,,,,,,preparedness,1
anticip,, anticip,,,,,,,,,prerequisite,1
anticip,, anticip,,,,,,,,,probability,1
anticip,, anticip,,,,,,,,,proceeding,1
anticip,, anticip,,,,,,,,,prognostic,1
anticip,, anticip,,,,,,,,,prologue,1
anticip,, anticip,,,,,,,,,prophecy,1
anticip,, anticip,,,,,,,,,prophetic,1
anticip,, anticip,,,,,,,,,prospectively,1
anticip,, anticip,,,,,,,,,punt,1
anticip,, anticip,,,,,,,,,quicken,1
anticip,, anticip,,,,,,,,,ready,1
anticip,, anticip,,,,,,,,,recipient,1
anticip,, anticip,,,,,,,,,recombination,1
anticip,, anticip,,,,,,,,,recurrent,1
anticip,, anticip,,,,,,,,,regatta,1
anticip,, anticip,,,,,,,,,representing,1
anticip,, anticip,,,,,,,,,restlessness,1
anticip,, anticip,,,,,,,,,result,1
anticip,, anticip,,,,,,,,,resultant,1
anticip,, anticip,,,,,,,,,roulette,1
anticip,, anticip,,,,,,,,,saliva,1
anticip,, anticip,,,,,,,,,secular,1
anticip,, anticip,,,,,,,,,seductive,1
anticip,, anticip,,,,,,,,,seek,1
anticip,, anticip,,,,,,,,,sequel,1
anticip,, anticip,,,,,,,,,serial,1
anticip,, anticip,,,,,,,,,ship,1
anticip,, anticip,,,,,,,,,shortly,1
anticip,, anticip,,,,,,,,,signify,1
anticip,, anticip,,,,,,,,,simmering,1
anticip,, anticip,,,,,,,,,speculative,1
anticip,, anticip,,,,,,,,,start,1
anticip,, anticip,,,,,,,,,strive,1
anticip,, anticip,,,,,,,,,submit,1
anticip,, anticip,,,,,,,,,subscribe,1
anticip,, anticip,,,,,,,,,tabulate,1
anticip,, anticip,,,,,,,,,theology,1
anticip,, anticip,,,,,,,,,thermocouple,1
anticip,, anticip,,,,,,,,,thought,1
anticip,, anticip,,,,,,,,,time,1
anticip,, anticip,,,,,,,,,tomorrow,1
anticip,, anticip,,,,,,,,,track,1
anticip,, anticip,,,,,,,,,transitional,1
anticip,, anticip,,,,,,,,,treadmill,1
anticip,, anticip,,,,,,,,,undertaking,1
anticip,, anticip,,,,,,,,,undisclosed,1
anticip,, anticip,,,,,,,,,unresolved,1
anticip,, anticip,,,,,,,,,unverified,1
anticip,, anticip,,,,,,,,,vigil,1
anticip,, anticip,,,,,,,,,voyage,1
anticip,, anticip,,,,,,,,,wishful,1
anticip,, anticip,,,,,,,,,wont,1
anticip,, anticip,,,,,, trust,,,boomerang,1
anticip,, anticip,,,,,, trust,,,cap,1
anticip,, anticip,,,,,, trust,,,cement,1
anticip,, anticip,,,,,, trust,,,commonplace,1
anticip,, anticip,,,,,, trust,,,dare,1
anticip,, anticip,,,,,, trust,,,depend,1
anticip,, anticip,,,,,, trust,,,determinate,1
anticip,, anticip,,,,,, trust,,,enroll,1
anticip,, anticip,,,,,, trust,,,forecast,1
anticip,, anticip,,,,,, trust,,,inoculation,1
anticip,, anticip,,,,,, trust,,,instructions,1
anticip,, anticip,,,,,, trust,,,invocation,1
anticip,, anticip,,,,,, trust,,,judiciary,1
anticip,, anticip,,,,,, trust,,,navigator,1
anticip,, anticip,,,,,, trust,,,neutral,1
anticip,, anticip,,,,,, trust,,,sundial,1
anticip,, anticip,,,,,, trust,,,testament,1
anticip,, anticip,,,,,, trust,,,theory,1
anticip,, anticip,,,,,, trust,,,weigh,1
trust,, anticip,,,,,, trust,,,boomerang,1
trust,, anticip,,,,,, trust,,,cap,1
trust,, anticip,,,,,, trust,,,cement,1
trust,, anticip,,,,,, trust,,,commonplace,1
trust,, anticip,,,,,, trust,,,dare,1
trust,, anticip,,,,,, trust,,,depend,1
trust,, anticip,,,,,, trust,,,determinate,1
trust,, anticip,,,,,, trust,,,enroll,1
trust,, anticip,,,,,, trust,,,forecast,1
trust,, anticip,,,,,, trust,,,inoculation,1
trust,, anticip,,,,,, trust,,,instructions,1
trust,, anticip,,,,,, trust,,,invocation,1
trust,, anticip,,,,,, trust,,,judiciary,1
trust,, anticip,,,,,, trust,,,navigator,1
trust,, anticip,,,,,, trust,,,neutral,1
trust,, anticip,,,,,, trust,,,sundial,1
trust,, anticip,,,,,, trust,,,testament,1
trust,, anticip,,,,,, trust,,,theory,1
trust,, anticip,,,,,, trust,,,weigh,1
anticip,, anticip,,,,, surprise,,,,changeable,1
anticip,, anticip,,,,, surprise,,,,conjure,1
anticip,, anticip,,,,, surprise,,,,experiment,1
anticip,, anticip,,,,, surprise,,,,hap,1
anticip,, anticip,,,,, surprise,,,,hypothesis,1
anticip,, anticip,,,,, surprise,,,,mystery,1
anticip,, anticip,,,,, surprise,,,,raffle,1
anticip,, anticip,,,,, surprise,,,,spectacular,1
anticip,, anticip,,,,, surprise,,,,surprisingly,1
anticip,, anticip,,,,, surprise,,,,visor,1
surprise,, anticip,,,,, surprise,,,,changeable,1
surprise,, anticip,,,,, surprise,,,,conjure,1
surprise,, anticip,,,,, surprise,,,,experiment,1
surprise,, anticip,,,,, surprise,,,,hap,1
surprise,, anticip,,,,, surprise,,,,hypothesis,1
surprise,, anticip,,,,, surprise,,,,mystery,1
surprise,, anticip,,,,, surprise,,,,raffle,1
surprise,, anticip,,,,, surprise,,,,spectacular,1
surprise,, anticip,,,,, surprise,,,,surprisingly,1
surprise,, anticip,,,,, surprise,,,,visor,1
anticip,, anticip,,,, sadness,,,,,depart,1
anticip,, anticip,,,, sadness,,,,,longing,1
anticip,, anticip,,,, sadness,,,,,ultimate,1
sadness,, anticip,,,, sadness,,,,,depart,1
sadness,, anticip,,,, sadness,,,,,longing,1
sadness,, anticip,,,, sadness,,,,,ultimate,1
anticip,, anticip,,,, sadness, surprise,,,,thirst,1
sadness,, anticip,,,, sadness, surprise,,,,thirst,1
surprise,, anticip,,,, sadness, surprise,,,,thirst,1
anticip,, anticip,,,,,,,, positive,acquiring,1
anticip,, anticip,,,,,,,, positive,addresses,1
anticip,, anticip,,,,,,,, positive,adventure,1
anticip,, anticip,,,,,,,, positive,archaeology,1
anticip,, anticip,,,,,,,, positive,arouse,1
anticip,, anticip,,,,,,,, positive,astrologer,1
anticip,, anticip,,,,,,,, positive,astronomer,1
anticip,, anticip,,,,,,,, positive,attainable,1
anticip,, anticip,,,,,,,, positive,career,1
anticip,, anticip,,,,,,,, positive,commemorative,1
anticip,, anticip,,,,,,,, positive,correspondence,1
anticip,, anticip,,,,,,,, positive,delivery,1
anticip,, anticip,,,,,,,, positive,develop,1
anticip,, anticip,,,,,,,, positive,dietary,1
anticip,, anticip,,,,,,,, positive,discreet,1
anticip,, anticip,,,,,,,, positive,endeavor,1
anticip,, anticip,,,,,,,, positive,expectation,1
anticip,, anticip,,,,,,,, positive,expedition,1
anticip,, anticip,,,,,,,, positive,extricate,1
anticip,, anticip,,,,,,,, positive,foreseen,1
anticip,, anticip,,,,,,,, positive,horizon,1
anticip,, anticip,,,,,,,, positive,importance,1
anticip,, anticip,,,,,,,, positive,inquiry,1
anticip,, anticip,,,,,,,, positive,intended,1
anticip,, anticip,,,,,,,, positive,invitation,1
anticip,, anticip,,,,,,,, positive,launch,1
anticip,, anticip,,,,,,,, positive,merge,1
anticip,, anticip,,,,,,,, positive,momentum,1
anticip,, anticip,,,,,,,, positive,monetary,1
anticip,, anticip,,,,,,,, positive,mutable,1
anticip,, anticip,,,,,,,, positive,navigable,1
anticip,, anticip,,,,,,,, positive,offset,1
anticip,, anticip,,,,,,,, positive,opportunity,1
anticip,, anticip,,,,,,,, positive,outdo,1
anticip,, anticip,,,,,,,, positive,paddle,1
anticip,, anticip,,,,,,,, positive,patient,1
anticip,, anticip,,,,,,,, positive,practise,1
anticip,, anticip,,,,,,,, positive,predilection,1
anticip,, anticip,,,,,,,, positive,prepare,1
anticip,, anticip,,,,,,,, positive,prescient,1
anticip,, anticip,,,,,,,, positive,prevention,1
anticip,, anticip,,,,,,,, positive,production,1
anticip,, anticip,,,,,,,, positive,public,1
anticip,, anticip,,,,,,,, positive,quest,1
anticip,, anticip,,,,,,,, positive,recognizable,1
anticip,, anticip,,,,,,,, positive,reconstruct,1
anticip,, anticip,,,,,,,, positive,reconstruction,1
anticip,, anticip,,,,,,,, positive,rehabilitation,1
anticip,, anticip,,,,,,,, positive,renovate,1
anticip,, anticip,,,,,,,, positive,ripen,1
anticip,, anticip,,,,,,,, positive,sonar,1
anticip,, anticip,,,,,,,, positive,store,1
anticip,, anticip,,,,,,,, positive,sunset,1
anticip,, anticip,,,,,,,, positive,tributary,1
anticip,, anticip,,,,,,,, positive,ultimately,1
anticip,, anticip,,,,,,,, positive,unfold,1
anticip,, anticip,,,,,,,, positive,university,1
anticip,, anticip,,,,,,,, positive,virginity,1
anticip,, anticip,,,,,,,, positive,vision,1
positive,, anticip,,,,,,,, positive,acquiring,1
positive,, anticip,,,,,,,, positive,addresses,1
positive,, anticip,,,,,,,, positive,adventure,1
positive,, anticip,,,,,,,, positive,archaeology,1
positive,, anticip,,,,,,,, positive,arouse,1
positive,, anticip,,,,,,,, positive,astrologer,1
positive,, anticip,,,,,,,, positive,astronomer,1
positive,, anticip,,,,,,,, positive,attainable,1
positive,, anticip,,,,,,,, positive,career,1
positive,, anticip,,,,,,,, positive,commemorative,1
